Java HotSpot(TM) 64-Bit Server VM (25.261-b12) for windows-amd64 JRE (1.8.0_261-b12), built on Jun 18 2020 06:56:32 by "" with unknown MS VC++:1916
2020-09-29T17:44:39.207+0200: 5.925: [GC (Allocation Failure) [PSYoungGen: 616869K->27908K(643584K)] 631741K->42780K(2041856K), 0.0109247 secs] [Times: user=0.11 sys=0.00, real=0.01 secs] 
2020-09-29T17:44:39.268+0200: 5.986: [GC (Allocation Failure) [PSYoungGen: 615684K->39653K(643072K)] 630556K->54525K(2041344K), 0.0136512 secs] [Times: user=0.13 sys=0.00, real=0.01 secs] 
2020-09-29T17:44:39.334+0200: 6.053: [GC (Allocation Failure) [PSYoungGen: 627429K->39333K(645120K)] 642301K->54205K(2043392K), 0.0155306 secs] [Times: user=0.13 sys=0.00, real=0.02 secs] 
2020-09-29T17:44:39.402+0200: 6.120: [GC (Allocation Failure) [PSYoungGen: 629669K->28101K(644096K)] 644541K->42973K(2042368K), 0.0093551 secs] [Times: user=0.13 sys=0.00, real=0.01 secs] 
2020-09-29T17:44:39.463+0200: 6.181: [GC (Allocation Failure) [PSYoungGen: 618437K->30373K(645632K)] 633309K->45245K(2043904K), 0.0105886 secs] [Times: user=0.13 sys=0.00, real=0.01 secs] 
2020-09-29T17:44:39.524+0200: 6.242: [GC (Allocation Failure) [PSYoungGen: 622245K->47941K(640000K)] 637117K->62813K(2038272K), 0.0160989 secs] [Times: user=0.13 sys=0.00, real=0.02 secs] 
2020-09-29T17:44:39.592+0200: 6.311: [GC (Allocation Failure) [PSYoungGen: 639813K->38181K(644096K)] 654685K->53053K(2042368K), 0.0135473 secs] [Times: user=0.11 sys=0.00, real=0.01 secs] 
2020-09-29T17:44:39.657+0200: 6.376: [GC (Allocation Failure) [PSYoungGen: 626469K->38020K(643072K)] 641341K->52892K(2041344K), 0.0134290 secs] [Times: user=0.13 sys=0.00, real=0.01 secs] 
2020-09-29T17:44:39.721+0200: 6.439: [GC (Allocation Failure) [PSYoungGen: 626308K->38117K(646656K)] 641180K->52989K(2044928K), 0.0137939 secs] [Times: user=0.13 sys=0.00, real=0.01 secs] 
2020-09-29T17:44:39.786+0200: 6.505: [GC (Allocation Failure) [PSYoungGen: 631525K->28164K(645632K)] 646397K->43036K(2043904K), 0.0115155 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2020-09-29T17:44:39.848+0200: 6.567: [GC (Allocation Failure) [PSYoungGen: 621572K->32164K(647680K)] 636444K->47036K(2045952K), 0.0118706 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2020-09-29T17:44:39.911+0200: 6.629: [GC (Allocation Failure) [PSYoungGen: 627620K->39717K(646656K)] 642492K->54589K(2044928K), 0.0134896 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2020-09-29T17:44:39.977+0200: 6.696: [GC (Allocation Failure) [PSYoungGen: 635173K->47269K(642560K)] 650045K->62141K(2040832K), 0.0158711 secs] [Times: user=0.13 sys=0.00, real=0.02 secs] 
2020-09-29T17:44:40.043+0200: 6.762: [GC (Allocation Failure) [PSYoungGen: 638629K->23365K(614912K)] 653501K->38237K(2013184K), 0.0076722 secs] [Times: user=0.13 sys=0.00, real=0.01 secs] 
2020-09-29T17:44:40.102+0200: 6.821: [GC (Allocation Failure) [PSYoungGen: 614725K->40517K(644608K)] 629597K->55389K(2042880K), 0.0141514 secs] [Times: user=0.13 sys=0.00, real=0.02 secs] 
2020-09-29T17:44:40.167+0200: 6.886: [GC (Allocation Failure) [PSYoungGen: 630853K->29285K(644608K)] 645725K->44157K(2042880K), 0.0099998 secs] [Times: user=0.13 sys=0.00, real=0.01 secs] 
2020-09-29T17:44:40.228+0200: 6.946: [GC (Allocation Failure) [PSYoungGen: 619621K->30372K(646144K)] 634493K->45244K(2044416K), 0.0107151 secs] [Times: user=0.02 sys=0.00, real=0.01 secs] 
2020-09-29T17:44:40.291+0200: 7.009: [GC (Allocation Failure) [PSYoungGen: 622756K->34629K(645120K)] 637628K->49501K(2043392K), 0.0134203 secs] [Times: user=0.13 sys=0.00, real=0.01 secs] 
2020-09-29T17:44:40.355+0200: 7.074: [GC (Allocation Failure) [PSYoungGen: 627013K->22979K(646656K)] 641885K->37851K(2044928K), 0.0090925 secs] [Times: user=0.13 sys=0.00, real=0.01 secs] 
2020-09-29T17:44:40.420+0200: 7.138: [GC (Allocation Failure) [PSYoungGen: 618435K->44197K(640000K)] 633307K->59069K(2038272K), 0.0198493 secs] [Times: user=0.11 sys=0.00, real=0.02 secs] 
2020-09-29T17:44:40.493+0200: 7.212: [GC (Allocation Failure) [PSYoungGen: 639653K->38053K(645632K)] 654525K->52925K(2043904K), 0.0145442 secs] [Times: user=0.13 sys=0.00, real=0.01 secs] 
2020-09-29T17:44:40.560+0200: 7.279: [GC (Allocation Failure) [PSYoungGen: 629925K->41893K(645120K)] 644797K->56765K(2043392K), 0.0140625 secs] [Times: user=0.13 sys=0.00, real=0.01 secs] 
2020-09-29T17:44:40.627+0200: 7.345: [GC (Allocation Failure) [PSYoungGen: 633765K->32261K(646144K)] 648637K->47133K(2044416K), 0.0122066 secs] [Times: user=0.11 sys=0.00, real=0.01 secs] 
2020-09-29T17:44:40.690+0200: 7.408: [GC (Allocation Failure) [PSYoungGen: 624645K->36741K(645120K)] 639517K->51613K(2043392K), 0.0121495 secs] [Times: user=0.13 sys=0.00, real=0.01 secs] 
2020-09-29T17:44:40.752+0200: 7.471: [GC (Allocation Failure) [PSYoungGen: 629125K->8867K(641536K)] 643997K->23739K(2039808K), 0.0038583 secs] [Times: user=0.13 sys=0.00, real=0.00 secs] 
